	COND	CONDIRR	DN	DNN	IMP	IN	IRR	MODAL	QUEST	RESTR	all_occ	all_other	lemma	nonver	pos
4881	0	0	2	0	0	0	0	0	0	0	12	12	бобовников	2	PROPN
4882	0	0	2	0	0	0	0	0	0	0	8	8	мэрский	2	ADJ
4883	0	2	0	0	0	0	0	0	0	0	2	2	зачесться	2	VERB
4884	0	0	4	0	0	0	0	0	0	0	10	10	стихийно	4	ADV
4885	0	0	2	0	0	0	0	0	0	0	85	85	предвыборный	2	ADJ
4886	2	2	2	0	0	0	0	0	0	0	148	148	губернатор	6	NOUN
4887	0	0	0	0	0	0	0	2	0	0	7	7	индивидуально	2	ADV
4888	0	0	2	0	0	0	0	0	0	0	18	18	общепринятый	2	ADJ
4889	0	0	0	0	0	0	0	2	0	0	26	26	базироваться	2	VERB
4890	0	0	0	0	0	0	0	2	0	0	2	2	переусложнять	2	VERB
4891	0	0	2	0	0	0	0	0	0	0	178	178	социалистический	2	ADJ
4892	0	0	2	0	0	0	0	0	0	0	74	74	буква	2	NOUN
4893	0	0	0	0	0	0	0	0	4	0	51	51	жестко	4	ADV
4894	0	0	0	0	0	0	0	0	2	0	4	4	детерминировать	2	VERB
4895	2	0	0	0	0	0	0	0	0	0	8	8	упаковать	2	VERB
4896	0	0	2	0	0	0	0	0	0	0	269	269	капитализм	2	NOUN
4897	0	0	2	0	0	0	0	0	0	0	195	195	человечество	2	NOUN
4898	0	0	2	0	0	0	0	0	0	0	6	6	излечить	2	VERB
4899	0	0	2	0	0	0	0	0	0	0	12	12	гармонизация	2	NOUN
4900	0	0	0	0	0	0	0	4	0	0	8	8	истолковать	4	VERB
4901	2	0	0	0	0	0	0	0	0	0	4	4	экстраполировать	2	VERB
4902	0	0	2	0	0	0	0	0	0	0	80	80	всеобщий	2	ADJ
4903	0	0	2	0	0	0	0	0	0	0	81	81	собственник	2	NOUN
4904	0	0	2	0	0	0	0	0	0	0	93	93	усиление	2	NOUN
4905	0	0	2	0	0	0	0	0	0	0	39	39	симптом	2	NOUN
4906	0	0	2	0	0	0	0	0	0	0	12	12	модифицировать	2	VERB
4907	0	0	2	0	0	0	0	0	0	0	2	2	капиталистически	2	ADV
4908	0	0	2	0	0	0	0	0	0	0	6	6	госсобственность	2	NOUN
4909	2	0	0	0	0	0	0	0	0	0	11	11	увольнять	2	VERB
4910	0	0	2	0	0	0	0	0	0	0	9	9	новаторский	2	ADJ
4911	0	0	2	0	0	0	0	0	0	0	34	34	маркс	2	PROPN
4912	0	0	2	0	0	0	0	0	0	0	6	6	уничтожаться	2	VERB
4913	2	0	0	0	0	0	0	0	0	0	153	153	дешевый	2	ADJ
4914	0	0	2	0	0	0	0	0	0	0	122	122	бесплатный	2	ADJ
4915	0	0	2	0	0	0	0	0	0	0	17	17	устранять	2	VERB
4916	2	0	0	0	0	0	0	0	0	0	4	4	выровнять	2	VERB
4917	0	0	2	0	0	0	0	0	0	0	158	158	распространение	2	NOUN
4918	0	0	2	0	0	0	0	0	0	0	148	148	увеличение	2	NOUN
4919	0	0	2	0	0	0	0	0	0	0	46	46	постиндустриальный	2	ADJ
4920	0	0	2	0	0	0	0	0	0	0	64	64	отрицательный	2	ADJ
4921	0	0	0	0	0	0	0	2	0	0	8	8	комбинировать	2	VERB
4922	0	0	2	0	0	0	0	0	0	0	293	293	собственность	2	NOUN
4923	0	0	0	0	0	0	0	2	0	0	12	12	эксплуатировать	2	VERB
4924	0	0	2	0	0	0	0	0	0	0	44	44	обладатель	2	NOUN
4925	0	0	2	0	0	0	0	0	0	0	4	4	сбываться	2	VERB
4926	0	0	2	0	0	0	0	0	0	0	2	2	беспредельно	2	ADV
4927	0	0	0	0	0	0	0	2	0	0	8	8	переложить	2	VERB
4928	0	0	4	0	0	0	0	0	0	0	35	35	освобождать	4	VERB
4929	0	0	2	0	0	0	0	0	0	0	2	2	умозрение	2	NOUN
4930	0	0	2	0	0	0	0	0	0	0	7	7	сладко	2	ADV
4931	0	0	2	0	0	0	0	0	0	0	4	4	сипеть	2	VERB
4932	0	0	0	0	0	0	0	2	0	0	13	13	наружу	2	ADV
4933	0	0	2	0	0	0	0	0	0	0	2	2	зачерпнуть	2	VERB
4934	0	0	2	0	0	0	0	0	0	0	2	2	поскользнуться	2	VERB
4935	0	0	2	0	0	0	0	0	0	0	10	10	упрекнуть	2	VERB
4936	0	0	0	0	0	0	0	2	0	0	4	4	погреть	2	VERB
4937	0	0	0	0	0	0	0	2	0	0	4	4	ухитряться	2	VERB
4938	0	0	0	0	0	0	0	2	0	0	8	8	приоткрыть	2	VERB
4939	2	0	0	0	0	0	0	0	0	0	96	96	мороз	2	NOUN
4940	0	0	0	0	0	0	0	0	2	0	2	2	опорожниться	2	VERB
4941	0	0	0	0	2	0	0	0	0	0	6	6	благоустроить	2	VERB
4942	0	0	2	0	0	0	0	0	0	0	28	28	подвиг	2	NOUN
4943	0	0	2	0	0	0	0	0	0	0	835	835	основной	2	ADJ
4944	0	0	2	0	0	0	0	0	0	0	70	70	деятель	2	NOUN
4945	0	0	4	0	0	0	0	0	0	0	541	541	принцип	4	NOUN
4946	2	0	0	0	0	0	0	0	0	0	53	53	нравственный	2	ADJ
4947	0	0	2	0	0	0	0	0	0	0	87	87	академический	2	ADJ
4948	0	0	0	0	0	0	0	2	0	0	27	27	жевать	2	VERB
4949	0	0	0	0	0	0	0	2	0	0	4	4	рулить	2	VERB
4950	0	0	4	0	0	0	0	0	0	0	276	276	министерство	4	NOUN
4951	0	0	2	0	0	0	0	0	0	0	4	4	балда	2	NOUN
4952	0	0	0	0	0	0	0	2	0	0	8	8	оптимизировать	2	VERB
4953	0	0	0	0	0	0	0	2	0	0	6	6	пожинать	2	VERB
4954	0	0	2	0	0	0	0	2	0	0	50	50	чисто	4	ADV
4955	0	0	0	0	0	0	0	2	0	0	14	14	примерять	2	VERB
4956	0	0	0	0	0	0	0	2	0	0	6	6	этак	2	ADV
4957	0	0	0	0	0	0	0	2	0	0	20	20	присвоить	2	VERB
4958	0	0	2	0	0	0	0	0	2	0	66	66	ранить	4	VERB
4959	0	0	2	0	0	0	0	0	0	0	13	13	заглядывать	2	VERB
4960	0	0	2	0	0	0	0	0	0	0	167	167	потеря	2	NOUN
4961	0	0	2	0	0	0	0	0	0	0	30	30	пьяный	2	ADJ
4962	0	0	2	0	0	0	0	0	0	0	2	2	сбавлять	2	VERB
4963	0	0	2	0	0	0	0	0	0	0	5	5	переписываться	2	VERB
4964	0	0	0	0	0	0	0	2	0	0	2	2	перебазировать	2	VERB
4965	0	0	0	0	0	0	0	0	2	0	2	2	родом	2	ADV
4966	0	0	0	0	0	0	0	0	2	0	2	2	изволить	2	VERB
4967	0	0	4	0	0	0	0	0	0	0	4	4	преминуть	4	VERB
4968	0	0	2	0	0	0	0	2	0	0	2	2	повидаться	4	VERB
4969	0	0	2	0	0	0	0	0	0	0	46	46	курск	2	PROPN
4970	0	0	2	0	0	0	0	0	0	0	22	22	возвратиться	2	VERB
4971	0	0	2	0	0	0	0	0	0	0	2	2	выгореть	2	VERB
4972	0	0	2	0	0	0	0	0	0	0	23	23	могила	2	NOUN
4973	0	0	2	0	0	0	0	0	0	0	2	2	мудрствовать	2	VERB
4974	0	0	2	0	0	0	0	0	0	0	20	20	святыня	2	NOUN
4975	0	0	2	0	0	0	0	0	0	0	45	45	храм	2	NOUN
4976	0	0	6	0	0	0	0	0	0	0	10	10	отапливать	6	VERB
4977	0	0	0	0	0	0	0	2	0	0	2	2	безвременно	2	ADV
4978	0	0	2	0	0	0	0	0	0	0	2	2	откопать	2	VERB
4979	0	0	2	0	0	0	0	0	0	0	4	4	предохранять	2	VERB
4980	0	0	0	0	0	0	0	4	2	0	38	38	непременно	6	ADV
4981	0	0	0	0	0	0	0	2	0	0	17	17	отбыть	2	VERB
4982	0	0	2	0	0	0	0	0	0	0	16	16	пополнять	2	VERB
4983	0	0	0	0	0	0	0	2	0	0	2	2	утрястись	2	VERB
4984	0	0	0	0	0	0	0	2	0	0	10	10	осесть	2	VERB
4985	0	0	2	0	0	0	0	0	0	0	2	2	нагореть	2	VERB
4986	0	0	0	0	2	0	0	0	0	0	9	9	живо	2	ADV
4987	0	0	2	0	0	0	0	0	0	0	28	28	наблюдаться	2	VERB
4988	0	0	2	0	0	0	0	0	0	0	26	26	самка	2	NOUN
4989	0	0	0	0	0	0	0	2	0	0	4	4	механически	2	ADV
4990	0	0	2	0	0	0	0	0	0	0	233	233	традиционный	2	ADJ
4991	0	0	2	0	0	0	0	0	0	0	202	202	отрасль	2	NOUN
4992	0	0	2	0	0	0	0	0	0	0	14	14	уникальность	2	NOUN
4993	0	0	2	0	0	0	0	0	0	0	100	100	бренд	2	NOUN
4994	0	0	2	0	0	0	0	0	0	0	103	103	построение	2	NOUN
4995	0	0	0	0	0	0	0	2	0	0	27	27	образовать	2	VERB
4996	0	0	2	0	0	0	0	0	0	0	25	25	идентичность	2	NOUN
4997	0	0	2	0	0	0	0	0	0	0	48	48	вложение	2	NOUN
4998	0	0	2	0	0	0	0	0	0	0	73	73	загадочный	2	ADJ
4999	0	0	2	0	0	0	0	0	0	0	21	21	этика	2	NOUN
5000	0	0	2	0	0	0	0	0	0	0	59	59	копия	2	NOUN
5001	0	0	2	0	0	0	0	0	0	0	311	311	вещь	2	NOUN
5002	0	0	4	0	0	0	0	0	0	0	320	320	фильм	4	NOUN
5003	0	0	2	0	0	0	0	0	0	0	22	22	комфорт	2	NOUN
5004	0	0	2	0	0	0	0	0	0	0	2	2	симулировать	2	VERB
5005	0	0	0	0	0	0	0	2	0	0	4	4	обернуть	2	VERB
5006	0	0	0	0	0	0	0	2	0	0	14	14	трансформировать	2	VERB
5007	0	0	0	0	0	0	0	0	2	0	5	5	сближаться	2	VERB
5008	2	0	0	0	0	0	0	0	0	0	6	6	абсолютизировать	2	VERB
5009	0	0	2	0	0	0	0	0	0	0	762	762	современный	2	ADJ
5010	0	0	4	0	0	0	0	0	0	0	330	330	свободный	4	ADJ
5011	0	0	2	0	0	0	0	0	0	0	55	55	безопасный	2	ADJ
5012	0	0	0	0	0	0	0	4	0	0	6	6	раскошеливаться	4	VERB
5013	0	0	2	0	0	0	0	0	0	0	14	14	позор	2	NOUN
5014	0	0	0	0	0	0	0	4	0	0	12	12	выручить	4	VERB
5015	0	0	0	0	0	0	0	2	0	0	2	2	отсидеться	2	VERB
5016	0	0	2	0	0	0	0	0	0	0	310	310	массовый	2	ADJ
5017	0	0	0	0	0	0	0	2	0	0	14	14	скупать	2	VERB
5018	0	0	2	0	0	0	0	0	0	0	8	8	измена	2	NOUN
5019	0	0	0	0	0	0	0	2	0	0	10	10	соперничать	2	VERB
5020	0	0	0	0	0	0	0	2	0	0	2	2	причащаться	2	VERB
5021	0	0	0	0	0	0	0	2	0	0	2	2	ощипать	2	VERB
5022	0	0	0	0	0	0	0	2	0	0	2	2	простирать	2	VERB
5023	0	0	0	0	0	0	0	2	0	0	4	4	разгружать	2	VERB
5024	0	0	0	0	0	0	0	2	0	0	19	19	пробыть	2	VERB
5025	0	0	0	0	0	0	0	2	0	0	26	26	преобразовывать	2	VERB
5026	0	2	0	0	0	0	0	0	0	0	68	68	ужасный	2	ADJ
5027	0	0	2	0	0	0	0	0	0	0	229	229	круг	2	NOUN
5028	0	0	0	0	0	0	0	2	0	0	17	17	залезть	2	VERB
5029	0	0	2	0	0	0	0	0	0	0	132	132	юг	2	NOUN
5030	0	0	2	0	0	0	0	0	0	0	469	469	территория	2	NOUN
5031	0	0	4	0	0	0	0	0	0	0	209	209	франция	4	PROPN
5032	0	0	0	0	0	0	0	2	0	0	17	17	репрессировать	2	VERB
5033	0	0	0	0	0	0	0	4	0	0	25	25	теснить	4	VERB
5034	0	0	2	0	0	0	0	4	0	0	44	44	информировать	6	VERB
5035	0	0	2	0	0	0	0	0	0	0	10	10	непроницаемый	2	ADJ
5036	0	0	0	0	0	0	0	2	0	0	11	11	ускоряться	2	VERB
5037	0	0	0	0	0	0	0	0	2	0	7	7	манить	2	VERB
5038	0	0	2	0	0	0	0	0	0	0	4	4	предрасположить	2	VERB
5039	0	2	0	0	0	0	0	0	0	0	108	108	свидетельство	2	NOUN
5040	0	0	2	0	0	0	0	0	0	0	165	165	америка	2	PROPN
5041	0	0	2	0	0	0	0	0	0	0	26	26	литва	2	PROPN
5042	0	0	4	0	0	0	0	0	0	0	35	35	пригодный	4	ADJ
5043	0	0	2	0	0	0	0	0	0	0	77	77	агент	2	NOUN
5044	0	0	0	0	0	0	0	0	2	0	50	50	искренне	2	ADV
5045	0	0	0	0	0	0	0	0	2	0	17	17	кидаться	2	VERB
5046	0	0	4	0	0	0	0	0	0	0	277	277	кандидат	4	NOUN
5047	0	0	2	0	0	0	0	0	0	0	185	185	читатель	2	NOUN
5048	0	0	0	0	0	0	0	2	0	0	24	24	питаться	2	VERB
5049	0	0	2	0	0	0	0	0	0	0	204	204	премия	2	NOUN
5050	0	0	0	0	0	0	0	2	0	0	4	4	прогнуть	2	VERB
5051	2	0	2	0	0	0	0	0	0	0	542	542	суд	4	NOUN
5052	0	0	2	0	0	0	0	0	0	0	18	18	тащить	2	VERB
5053	0	0	2	0	0	0	0	0	0	0	39	39	парадокс	2	NOUN
5054	0	0	2	0	0	0	0	0	0	0	146	146	прокуратура	2	NOUN
5055	0	0	0	0	0	0	0	2	0	0	55	55	мгновенно	2	ADV
5056	0	0	4	0	0	0	0	0	0	0	23	23	одноразовый	4	ADJ
5057	0	0	2	0	0	0	0	0	0	0	288	288	возраст	2	NOUN
5058	0	0	0	0	0	0	0	0	2	0	11	11	расспрашивать	2	VERB
5059	0	0	2	0	0	0	0	0	0	0	66	66	капитан	2	NOUN
5060	0	0	2	0	0	0	0	0	0	0	8	8	изможденный	2	ADJ
5061	0	0	0	0	0	0	0	0	2	0	6	6	невзлюбить	2	VERB
5062	0	0	0	0	0	0	0	0	2	0	8	8	изувечить	2	VERB
5063	0	0	0	0	0	0	0	2	0	0	26	26	увлекаться	2	VERB
5064	0	0	2	0	0	0	0	0	0	0	4	4	напиваться	2	VERB
5065	0	0	2	0	0	0	0	0	0	0	6	6	напиться	2	VERB
5066	0	0	2	0	0	0	0	0	0	0	13	13	подбежать	2	VERB
5067	0	0	2	0	0	0	0	0	0	0	4	4	выковырять	2	VERB
5068	0	0	2	0	0	0	0	0	0	0	22	22	колбаса	2	NOUN
5069	0	0	2	0	0	0	0	0	0	0	2	2	обозленный	2	ADJ
5070	0	0	2	0	0	0	0	0	0	0	27	27	передовая	2	NOUN
5071	0	0	2	0	0	0	0	0	0	0	4	4	налезать	2	VERB
5072	0	0	0	0	0	0	0	2	0	0	9	9	растянуть	2	VERB
5073	0	0	0	0	0	0	0	2	0	0	8	8	сбивать	2	VERB
5074	0	0	0	0	0	0	0	2	0	0	14	14	незаметно	2	ADV
5075	0	0	0	0	0	0	0	2	0	0	2	2	поснимать	2	VERB
5076	0	2	0	0	0	0	0	0	0	2	32	32	обнаружиться	4	VERB
5077	0	0	2	0	0	0	0	0	0	0	57	57	минск	2	PROPN
5078	0	0	0	0	0	0	0	2	0	0	62	62	независимо	2	ADV
5079	0	0	0	0	0	0	0	2	0	0	2	2	заскочить	2	VERB
5080	0	0	4	0	0	0	0	0	0	0	153	153	двор	4	NOUN
5081	0	0	0	0	0	0	0	0	0	2	2	2	напилить	2	VERB
5082	0	0	0	0	0	0	0	2	0	0	2	2	переплести	2	VERB
5083	0	0	0	0	0	0	0	2	0	0	31	31	тесно	2	ADV
5084	0	0	0	0	0	0	0	2	0	0	18	18	вспыхивать	2	VERB
5085	0	0	2	0	0	0	0	0	0	0	171	171	мелкий	2	ADJ
5086	2	0	0	0	0	0	0	0	0	0	15	15	стукнуть	2	VERB
5087	0	0	2	0	0	0	0	0	0	0	12	12	вмешаться	2	VERB
5088	0	0	0	0	0	0	0	2	0	0	6	6	перифразировать	2	VERB
5089	0	0	0	0	0	0	0	0	2	0	16	16	робко	2	ADV
5090	0	0	0	0	0	0	0	2	0	0	24	24	поджечь	2	VERB
5091	0	0	0	0	0	0	0	0	0	2	23	23	доложить	2	VERB
5092	0	0	2	0	0	0	0	0	0	0	2	2	проветриться	2	VERB
5093	0	0	2	0	0	0	0	0	2	0	6	6	долететь	4	VERB
5094	0	0	0	0	0	0	0	0	0	2	2	2	донестись	2	VERB
5095	0	0	2	0	0	0	0	0	0	0	37	37	попадание	2	NOUN
5096	0	0	2	0	0	0	0	0	0	0	447	447	дорога	2	NOUN
5097	0	0	2	0	0	0	0	0	0	0	99	99	строй	2	NOUN
5098	2	2	2	0	0	0	0	0	0	0	12	12	путч	6	NOUN
5099	0	0	0	0	0	0	0	0	0	2	8	8	начинить	2	VERB
5100	0	0	0	0	0	0	0	0	2	0	10	10	согнуться	2	VERB
5101	0	0	0	0	0	0	0	0	2	0	6	6	прогнуться	2	VERB
5102	0	0	2	0	0	0	0	0	0	0	76	76	выгода	2	NOUN
5103	0	0	2	0	0	0	0	0	0	0	27	27	покидать	2	VERB
5104	0	0	2	0	0	0	0	0	0	0	10	10	избаловать	2	VERB
5105	0	0	2	0	0	0	0	0	0	0	223	223	социализм	2	NOUN
5106	0	0	0	0	0	0	0	2	0	0	13	13	отодвинуть	2	VERB
5107	0	0	0	0	0	0	0	0	0	2	31	31	учредить	2	VERB
5108	0	0	2	0	0	0	0	2	0	0	4	4	ручаться	4	VERB
5109	0	0	4	0	0	0	0	0	0	0	22	22	саботаж	4	NOUN
5110	0	0	0	0	0	0	0	0	2	0	4	4	напрямик	2	ADV
5111	0	0	0	0	0	0	0	2	0	0	2	2	поспать	2	VERB
5112	0	0	2	0	0	0	0	0	0	0	2	2	смыться	2	VERB
5113	0	0	2	0	0	0	0	0	0	0	2	2	протопопов	2	PROPN
5114	0	0	2	0	0	0	0	0	0	0	4	4	гучков	2	PROPN
5115	0	0	0	0	0	0	0	4	0	0	4	4	переориентироваться	4	VERB
5116	0	0	0	0	0	0	0	4	0	0	25	25	провозгласить	4	VERB
5117	0	0	2	0	0	0	0	0	0	0	26	26	облегчать	2	VERB
5118	0	0	0	0	0	0	0	0	0	2	8	8	переливать	2	VERB
5119	0	0	0	0	0	0	0	2	0	2	2	2	протезировать	4	VERB
5120	0	0	0	0	0	0	0	0	2	0	6	6	отчаяться	2	VERB
5121	0	0	2	0	0	0	0	0	0	0	2	2	дрейфить	2	VERB
5122	0	0	2	0	0	0	0	0	0	0	4	4	конкретизировать	2	VERB
5123	0	0	0	0	0	0	0	2	0	0	17	17	налаживать	2	VERB
5124	0	0	0	0	0	0	0	2	0	0	9	9	позабыть	2	VERB
5125	0	0	0	0	0	0	0	2	0	0	11	11	отождествлять	2	VERB
5126	0	0	0	0	0	0	0	2	0	0	4	4	удовлетвориться	2	VERB
5127	0	0	0	0	0	0	0	2	0	0	36	36	усиливаться	2	VERB
5128	0	0	0	0	0	0	0	2	0	0	40	40	предшествовать	2	VERB
5129	0	0	0	0	0	0	0	2	0	0	10	10	переработать	2	VERB
5130	0	0	2	0	0	0	0	0	0	0	285	285	особенность	2	NOUN
5131	0	0	0	0	0	0	0	2	0	0	10	10	отмечаться	2	VERB
5132	0	0	0	0	0	0	0	0	0	2	13	13	ассоциироваться	2	VERB
5133	0	0	2	0	0	0	0	0	0	0	26	26	фантазия	2	NOUN
5134	0	0	2	0	0	0	0	0	0	0	2	2	досматривать	2	VERB
5135	0	0	0	0	0	0	0	2	0	0	11	11	нашуметь	2	VERB
5136	2	0	2	0	0	0	0	0	0	0	8	8	урегулировать	4	VERB
5137	0	0	2	0	0	0	0	4	0	0	129	129	задержать	6	VERB
5138	0	0	8	0	0	0	0	0	0	0	10	10	увенчаться	8	VERB
5139	2	0	0	0	0	0	0	0	0	0	178	178	точный	2	ADJ
5140	0	0	2	0	0	0	0	0	0	0	15	15	обеспокоить	2	VERB
5141	0	0	0	0	0	0	0	0	0	2	16	16	усугубить	2	VERB
5142	0	0	2	0	0	0	0	0	0	0	3	3	фея	2	NOUN
5143	0	0	0	0	0	0	0	2	0	0	30	30	поручить	2	VERB
5144	0	0	4	0	0	0	0	4	0	0	58	58	связывать	8	VERB
5145	0	0	2	0	0	0	0	0	0	0	11	11	сиюминутный	2	ADJ
5146	0	0	2	0	0	0	0	0	0	0	79	79	осуществление	2	NOUN
5147	0	0	0	0	0	0	0	2	0	0	33	33	первоначально	2	ADV
5148	0	0	0	0	0	0	0	0	0	2	16	16	обследовать	2	VERB
5149	0	0	2	0	0	0	0	0	0	0	85	85	экспериментальный	2	ADJ
5150	0	0	0	0	0	0	0	2	0	0	2	2	эскортировать	2	VERB
5151	0	0	0	0	0	0	0	2	0	0	4	4	искорежить	2	VERB
5152	2	0	0	0	0	0	0	0	0	0	2	2	опознавать	2	VERB
5153	0	0	0	0	0	0	0	4	0	0	62	62	посетить	4	VERB
5154	0	0	2	0	0	0	0	0	0	0	208	208	госдума	2	PROPN
5155	2	0	0	0	0	0	0	0	0	0	12	12	вторгнуться	2	VERB
5156	0	0	2	0	0	0	0	0	0	0	5	5	джунгли	2	NOUN
5157	2	2	0	0	0	0	0	2	0	0	16	16	прислушаться	6	VERB
5158	0	0	0	0	0	0	0	0	0	2	113	113	прибыть	2	VERB
5159	0	0	2	0	0	0	0	0	0	0	405	405	немец	2	NOUN
5160	0	0	2	0	0	0	0	0	0	0	8	8	симпатизировать	2	VERB
5161	2	0	0	0	0	0	0	0	0	0	2	2	radeon	2	PROPN
5162	0	0	2	0	0	0	0	0	0	0	48	48	подсчитать	2	VERB
5163	0	0	2	0	0	0	0	0	0	0	6	6	баллотироваться	2	VERB
5164	0	0	0	0	0	0	0	2	0	0	20	20	проделать	2	VERB
5165	0	2	0	0	0	0	0	0	0	0	84	84	честь	2	NOUN
5166	0	0	2	0	0	0	0	0	0	0	6	6	переизбирать	2	VERB
5167	0	0	2	0	0	0	0	0	0	0	38	38	дипломатический	2	ADJ
5168	0	0	2	0	0	0	0	0	0	0	6	6	оцепить	2	VERB
5169	0	0	2	0	0	0	0	0	0	0	569	569	управление	2	NOUN
5170	0	0	0	0	0	0	0	2	0	0	2	2	разбушеваться	2	VERB
5171	0	0	2	0	0	0	0	0	0	0	135	135	сложность	2	NOUN
5172	0	0	2	0	0	0	0	0	0	0	4	4	оправиться	2	VERB
5173	0	0	0	0	0	0	0	2	0	0	8	8	пресечь	2	VERB
5174	0	0	0	0	0	0	0	2	0	0	5	5	наготове	2	ADV
5175	0	0	2	0	0	0	0	0	0	0	308	308	требование	2	NOUN
5176	0	0	0	0	0	0	0	0	0	2	4	4	этически	2	ADV
5177	2	0	0	0	0	0	0	0	0	0	4	4	окончиться	2	VERB
5178	0	0	0	0	0	0	0	2	0	0	3	3	пошатнуть	2	VERB
5179	0	0	0	0	0	0	0	2	0	0	51	51	изначально	2	ADV
5180	0	0	2	0	0	0	0	0	0	0	14	14	сообщаться	2	VERB
5181	0	0	0	0	0	0	0	2	0	0	6	6	выкроить	2	VERB
5182	0	0	0	0	0	0	0	0	0	2	18	18	урезать	2	VERB
5183	0	0	0	0	0	0	0	2	0	0	12	12	безболезненно	2	ADV
5184	0	0	0	0	0	0	0	2	0	0	29	29	предсказывать	2	VERB
5185	0	0	0	0	0	0	0	2	0	0	11	11	ухудшиться	2	VERB
5186	0	0	2	0	0	0	0	0	0	0	6	6	иудей	2	NOUN
5187	0	0	0	0	0	0	0	0	2	0	4	4	вписывать	2	VERB
5188	0	0	0	0	0	0	0	0	2	0	4	4	вторгаться	2	VERB
5189	0	0	0	0	0	0	0	0	2	0	7	7	развращать	2	VERB
5190	0	0	0	0	0	0	0	2	2	0	5	5	уладить	4	VERB
5191	0	2	0	0	0	0	0	0	0	0	13	13	дружественный	2	ADJ
5192	0	0	2	0	0	0	0	0	0	0	125	125	приоритет	2	NOUN
5193	0	0	2	0	0	0	0	0	0	0	903	903	второй	2	ADJ
5194	0	0	2	0	0	0	0	0	0	0	4	4	отставить	2	VERB
5195	0	0	0	0	0	0	0	2	0	0	4	4	посему	2	ADV
5196	0	0	2	0	0	0	0	0	0	0	12	12	спекулятивный	2	ADJ
5197	0	0	2	0	0	0	0	0	0	0	37	37	однозначный	2	ADJ
5198	0	0	0	0	0	0	0	2	0	0	6	6	придавить	2	VERB
5199	0	0	4	0	0	0	0	0	0	0	10	10	мудреный	4	ADJ
5200	0	0	2	0	0	0	0	0	2	0	4	4	похмелиться	4	VERB
5201	0	0	2	0	0	0	0	0	0	0	5	5	толкаться	2	VERB
5202	0	0	2	0	0	0	0	0	0	0	2	2	стеречь	2	VERB
5203	0	0	6	0	0	0	0	0	0	0	24	24	ленечка	6	PROPN
5204	0	0	2	0	0	0	0	0	0	0	4	4	отстраниться	2	VERB
5205	0	0	2	0	0	0	0	0	0	0	3	3	щупать	2	VERB
5206	0	0	0	0	0	0	0	2	0	0	9	9	отлететь	2	VERB
5207	0	0	2	0	0	0	0	0	0	0	6	6	обескуражить	2	VERB
5208	0	0	4	0	0	0	0	0	0	0	4	4	видывать	4	VERB
5209	0	0	4	0	0	0	0	0	2	0	30	30	обучаться	6	VERB
5210	0	0	2	0	0	0	0	0	0	0	507	507	машина	2	NOUN
5211	0	0	2	0	0	0	0	0	0	0	9	9	теплушка	2	NOUN
5212	0	0	0	0	0	0	0	2	0	0	4	4	нырнуть	2	VERB
5213	0	0	0	0	0	0	0	2	0	0	76	76	окончательно	2	ADV
5214	2	0	0	0	0	0	0	0	0	0	4	4	подсовывать	2	VERB
5215	0	0	2	0	0	0	0	0	0	0	6	6	глагол	2	NOUN
5216	0	0	0	0	0	0	0	2	0	0	2	2	распаковать	2	VERB
5217	0	2	0	0	0	0	0	0	2	0	7	7	разнести	4	VERB
5218	0	0	2	0	0	0	0	0	0	0	19	19	выключить	2	VERB
5219	0	0	2	0	0	0	0	0	0	0	119	119	твой	2	DET
5220	0	0	2	0	0	0	0	0	0	0	29	29	гладкий	2	ADJ
5221	0	0	2	0	0	0	0	0	0	0	4	4	отваживаться	2	VERB
5222	0	0	4	0	0	0	0	0	0	0	224	224	гарусов	4	PROPN
5223	0	0	2	0	0	0	0	0	0	0	8	8	прилетать	2	VERB
5224	0	0	2	0	0	0	0	0	0	0	2	2	ужиться	2	VERB
5225	0	0	2	0	0	0	0	0	0	0	7	7	ласкать	2	VERB
5226	0	0	2	0	0	0	0	0	0	0	74	74	испания	2	PROPN
5227	0	0	2	0	0	0	0	0	2	0	28	28	помереть	4	VERB
5228	0	0	2	0	0	0	0	0	0	0	144	144	горячий	2	ADJ
5229	0	0	2	0	0	0	0	0	0	0	6	6	загадывать	2	VERB
5230	0	0	0	0	0	0	0	0	0	2	4	4	сипнуть	2	VERB
5231	0	0	0	0	0	0	0	0	2	0	11	11	разносить	2	VERB
5232	0	0	0	0	2	0	0	0	0	0	2	2	порхать	2	VERB
5233	0	0	0	0	2	0	0	0	0	0	6	6	по-хорошему	2	ADV
5234	0	0	2	0	0	0	0	0	0	0	2	2	отговариваться	2	VERB
5235	0	0	2	0	0	0	0	0	0	0	2	2	разлеживаться	2	VERB
5236	0	0	0	0	0	0	0	0	0	2	6	6	клюнуть	2	VERB
5237	0	0	0	0	0	0	0	0	0	2	4	4	брякнуть	2	VERB
5238	0	0	2	0	0	0	0	0	0	0	42	42	особенный	2	ADJ
5239	0	0	2	0	0	0	0	0	0	0	4	4	согреться	2	VERB
5240	0	0	6	0	0	0	0	0	0	0	375	375	мать	6	NOUN
5241	0	0	2	0	0	0	0	0	0	0	9	9	тереть	2	VERB
5242	0	0	2	0	0	0	0	0	0	0	8	8	дружинница	2	NOUN
5243	0	0	2	0	0	0	0	0	0	0	30	30	ненавидеть	2	VERB
5244	0	0	0	0	0	0	0	0	2	0	6	6	передохнуть	2	VERB
